subject_id,scenario,task,channel,subband,mav,variance,baseline_power,task_power,erd_ers_pct,chain_ratio_mav,chain_ratio_variance,chain_sequence_mav,chain_sequence_variance,scenario_id
id1,scenario5,Thinking,CZ,Mu,14.51441432,0.0004638069383,3.266324659,5.345347597,636502.2326999999,0.5,0.5,1111010110100110101000101100011100010111111001001010010110011111100000000,1111010110100110101000101100011100010111111001001010010110011111100000000,5
id1,scenario6,Resting,C3,High_Beta,4.407749867,8.014845573e-05,,,,0.522,0.5055,10011100110010011001110110110001101101100110100101010011101111101010001001000110011110001101011010010101101011001010011010111001100110101011010110010110001010010010000110110101110011,10011110110010001001110110110001101100101110100101000011101101101010001001000110011110001101011110010101101011001010011010111001100110101001010101010110001010010010000110110101100011,6
id1,scenario6,Resting,C3,Low_Beta,3.166919414,3.055726469e-05,,,,0.5,0.5165,10011010110100011001110110110100001100101010010100001100101011000100100101100110011101001001001111010101101001001111010111111001000100111010110011011001001010010010001110110101110001,10011010110101011001110110110100001100101010010100101100101011000100100101101110011101001001001111010101101001001101010111111001000100111010110011011001001010010010001110110101111001,6
id1,scenario6,Resting,C3,Mu,3.17961569,4.060584925e-05,,,,0.4945,0.489,1010110001001001110110010000101101100110110010101010100001101100010101000010011110011111001010010101101001001111011010101001000110110001111110010001001100101110101100110100111011,1010110001001001110110010000101101100110110010101010100001101100110101000010011110011111001010010101101001001111011010101001000110110001111110010001001000101110101100110100111010,6
id1,scenario6,Resting,C4,High_Beta,0.89032942,2.536007787e-06,,,,0.489,0.511,10010010101010000001111110000000011100000101101010011001100111011101011010000110010101011101110101010111001010000010011110110101000101001011110110011010110100010011000110111100101001,10010010101010000001111110000000011100000101101010011001100111010101011010000110010101011110110111010111001100010011011110110101000101001011110110011010110100110011000110111010101101,6
id1,scenario6,Resting,C4,Low_Beta,0.6285964865,1.27991774e-06,,,,0.4835,0.4835,1001010001010001011111110010100101101000101001010000110010111001100010110001110011100110101101001011000101100101011010011000101001100101011010011001010110010010010001110110101101101,1001010001010001011111110010100101101000101101010000110010111001100010110001110011100110101001001011000101100101011010011000101001100101011010011001010110010010010001110110101101101,6
id1,scenario6,Resting,C4,Mu,0.8068075113,2.741847505e-06,,,,0.4725,0.4725,1001011001010001011110111010000001100010101010010100110100110101101001011010110011110010001000001011011001010001010001101110001101101101001111010001110010001000010101110100110101010,1001011001010001011110111010000001100010101010010100110100110101101001011010110011110010101000001011011001010001010001101110001101100101001111010001110010001000010101110100110101010,6
id1,scenario6,Resting,CZ,High_Beta,1.14346254,4.944446137e-06,,,,0.5055,0.5055,10001110110110001001110110010000001110010111101110010101001100101001001011101110010001101010000110010111001010001011010001100111010110101010101010010111010000011010101110110101101011,10001110110110001001110110010000001110010111101110010101001100101011001011101110010001001010000110010111001011001011010001100111011010101010100110010111010000011010101110010101101011,6
id1,scenario6,Resting,CZ,Low_Beta,1.022043489,4.205024678e-06,,,,0.5055,0.5055,10101010110001001011110110010100001001010101001010010111000101010101000110100110011100110001001101011100101110101011010111011100010100110101011001011001010010010111011101001100111001,10101010110001001011110110010100001001010101011010010111000111010101000110100110011100110001001101011100101110101011010111011100010100110101010001011001010010010111011101001100101001,6
id1,scenario6,Resting,CZ,Mu,1.122526312,5.758491097e-06,,,,0.4505,0.4505,1010111010001011110110010000001100010111000011101010000100101101100100101010011001011001001100011001101010100010001011110101010101100001001010110001010001001011001011101100101001,1010111010001011110110010000001100010111000011101010000100101101100100101010011001011001001100011001101010100010001011110101010101100001001010110001010001001011001011101100101001,6
id1,scenario6,Thinking,C3,High_Beta,12.39614264,0.0003773633628,2.842699809,0.6009121644000001,-788612.1627999999,0.4796,0.4796,1001001110011001011100010110110101111000010011110011110001010110001000110011011001100001000101100,1001001111011001011100010110110101111000110011110001110001010110001000110001011001100001000101100,6
id1,scenario6,Thinking,C3,Low_Beta,6.465203396,9.817044985e-05,2.561259791,0.2100957568,-917971.7116,0.4898,0.5,11000010110010001110100011010010010101001001011010001110100010100110101011011111001100111101101000,11000010110010001110100011010010010101001001011010001110110010100110101011011111001100111101101000,6
id1,scenario6,Thinking,C3,Mu,6.342204395,9.091610344e-05,2.828493586,0.2703865652,-904406.1593,0.5102,0.5306,11000101010111001011110010100011000100010011011100001011011010101011000110101011001100101101111001,11000101010111001011110010100011000100110011011100001011011010101011000110101111001100101101111001,6
id1,scenario6,Thinking,C4,High_Beta,1.533478305,4.943933997e-06,0.40600836889999997,0.9920502992,1443423.277,0.5204,0.5,11100110101100001100110110111111001000110001011000110010001010011101001110011011000110101101100101,10100110101000001100110110111111001000110101011000100010001010011101001110011011000010101111100101,6
id1,scenario6,Thinking,C4,Low_Beta,0.8328329241,1.449869714e-06,0.4230061282,0.4145767146,-19927.402869999998,0.4592,0.4694,10100010000101001101110101001010111011110101101000001010110011010101000100010001000110100101001101,10100010000101001101110101011010111011110101100000001010110011010101000100010011000110100101001101,6
id1,scenario6,Thinking,C4,Mu,0.787138551,1.166616904e-06,0.5762163708,0.40736728489999996,-293030.699,0.5,0.5102,10011010011000001100110111001111001011100011110001001011000101110101101000011001100010101101110001,10011010011100001100110110001111001011100011110001001011000101110101101010011001100010101101110001,6
id1,scenario6,Thinking,CZ,High_Beta,2.354475702,1.035045009e-05,0.7928704085999999,1.514809137,910538.1159,0.5306,0.551,11100101010011001101100010110011011100110001111000110110101010110101001010111001010110011011010001,11100101010011001101100010110011011100110101111000100110101010110101001000111111010110011011010011,6
id1,scenario6,Thinking,CZ,Low_Beta,1.22680926,2.654511573e-06,0.980338386,0.7153664426999999,-270286.2064,0.4898,0.4694,10100110010010011110100011010100111010010101100010001010110010101101000101110100010110110101001011,10000110010010011110100011010100111010010101100010001010110010101001010101110100010110110101001001,6
id1,scenario6,Thinking,CZ,Mu,1.238177854,2.78847702e-06,1.2669720320000002,0.6048924633,-522568.4167,0.5612,0.5612,10110101010101001101001010101010010110101001110001001011011011010111101011101101101010111101110100,10110101010101001101001010101010010110101001110001001011011011010111101011101101101010111101110100,6
id1,scenario7,Resting,C3,High_Beta,1.609396736,3.468768318e-05,,,,0.494,0.4819,1001100001110011001110010110011010101100111001100101100101010111001001101001100001101101011010011100000011011101001000000011011000011101110011111101001100001110110000,1001100001110011001010010111011010101100111001100101100101010111001001101001100001101101011010001100000011011101001000000011011000011101110011110101001100001110110000,7
id1,scenario7,Resting,C3,Low_Beta,1.26095404,1.055350157e-05,,,,0.4759,0.4759,1000100011110011101000010010111010101100110001100101100101010111101001101101100000110111001001101100000011010101011100000010001000100100111011110100101000100110110011,1000100011110011101000010010111010101100110001100101100101010111101001101101100000110111001001101100000011010101011100000010001000100100111011110100101000100110110011,7
id1,scenario7,Resting,C3,Mu,2.06480317,2.874177943e-05,,,,0.4458,0.4337,1001100001110011001000010010011010001100110001100111101101011011101001101001100000101101010010110100000011010001011100000010001000010101110011011001101101000011010001,1001100001110011001000010010011010001100110001100111101101011011101001101001100000101101010010110100000011010001011100000010001000010100110011011001101101000010010001,7
id1,scenario7,Resting,C4,High_Beta,0.9024662309,1.412452802e-05,,,,0.4819,0.512,1001000001110011001110010010111010101100111000100101100101010111001001101101100000101000010110011010000111010100111001000000011110010101110011111101001101011100100100,1001000001110011001110010010111010101100111010100101100101011111001001101101100000101000011101011110000111010100111001000000011110110101110011110101001101011101100100,7
id1,scenario7,Resting,C4,Low_Beta,1.111426619,1.193088627e-05,,,,0.4699,0.4699,1001000001110011001000010010111010101100110011110101100101010011101001101101100000111000100101001110000111010100101011000000011010000100101011110100111001010110100011,1001000001110011001010010010111010101100110011110101100101010011101001101101100000111000100101001110000111010100101011000000001010000100101011110100111001010110100011,7
id1,scenario7,Resting,C4,Mu,1.908975018,3.284241624e-05,,,,0.5301,0.5181,1001100001110011001000110110111010111100110000100111101101011011101001101001100000111100101011110110000111010011010011000000011110101101110011111101001100010110010101,1001100001110011001000110110111010111100110000100111101101011011101001101001100000111100101011110110000111010011010011000000001110101100110011111101001100010110010101,7
id1,scenario7,Resting,CZ,High_Beta,0.7880823363,7.884175123e-06,,,,0.506,0.4819,1001100001110011001110010110010010101100111001110101100101010011001101101101100001101010001001011100000011010101011000001010111000101101110011111011011100011110100100,1001100001110011001110010011010010101100111001100001100101010111001001101101100001101010001001010100000011010101001000001010111000101101110011110011011100011110110100,7
id1,scenario7,Resting,CZ,Low_Beta,1.255922943,1.379671191e-05,,,,0.494,0.494,1001100011110011001000110011110010111100110101010101100101010111101101101001100000101001100101010100000111011101001110000000101100010100101011110100101010100110100011,1001100011110011001010110011110010111100110101010101100101010111101101101001100000101001000101010100000111011101001110000000101100010100101011110100101010100110100011,7
id1,scenario7,Resting,CZ,Mu,2.182166075,3.451632343e-05,,,,0.488,0.4759,1001100001110011001000110110110010101100110101010111101101010011101001101101100000111010100101010100000111010010110110000000101010000101110011111001001110010010100101,1001100001110011001000110010110010101100110101010111101101010011101001101101100000111010000101010100000111010010110110000000101010000100110011111101001110010010100101,7
id1,scenario7,Thinking,C3,High_Beta,0.4687557696,7.073143306e-07,0.045556208220000005,0.7109272546000001,14605496.65,0.4186,0.4419,10000010010010010101000100101011010011001000111000100010011110001111111001100100010000,10000010010010010101000100001011010011001000111000100010011110001111111001100111010001,7
id1,scenario7,Thinking,C3,Low_Beta,0.3510815762,2.516359536e-07,0.2074223916,1.163569139,4609660.223,0.4767,0.4884,10001011010010110101000110101011100010101100111000100010011110000110110010110101010010,10001111010010110101000110101011100010101100111000100010011110000110110010110101010010,7
